EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result
169427,http://news.nationalgeographic.com/news/2011/04/pictures/110412-fort-sumter-civil-war-nation-150-anniversary-first-battle/,Do More,Success
227267,http://ngm.nationalgeographic.com/2011/04/inca-empire/interactive-map,Do More,Success
160317,http://nj.pbslearningmedia.org/resource/idptv11.sci.life.eco.d4khab/habitat/,Instructional Video,Success
85436,http://nj.pbslearningmedia.org/resource/phy03.sci.phys.energy.sprelativity/einsteins-special-theory-of-relativity/,Instructional Video,Success
225744,http://oakdome.com/k5/lesson-plans/iPad-lessons/images/ipad-graphic-organizers/ipad-organizers-plain/ipad-graphic-organizer-main-idea-and-details-plain.png,Do More,Success
228344,http://oakdome.com/k5/lesson-plans/iPad-lessons/images/ipad-graphic-organizers/ipad-organizers-plain/ipad-graphic-organizer-main-idea-and-details-plain.png,Do More,Success
224704,http://oceanexplorer.noaa.gov/edu/learning/player/lesson10.html,Instructional Video,Success
226088,http://oceanservice.noaa.gov/education/tutorial_currents/welcome.html,See More,Success
215511,http://oceantoday.noaa.gov/oceanshowsusway/,Hear More,Success
225711,http://ocw.usu.edu/English/intermediate-writing/english-2010/-2010/metaphors-and-similes-skinless_view.html,See More,
227567,http://on.aol.com/video/how-to-make-your-allowance-last-longer-517291442,Hear More,Success
209173,http://onemilliontweetmap.com/,Do More,Success
217510,http://online.brothergames.com/flash-games/cricket.html,Do More,
173561,http://online.math.uh.edu/MiddleSchool/Modules/Module_4_Geometry_Spatial/Content/UHGEOMETRYSimilarPolygonsTEXT.pdf,See More,Success
226109,http://online.seterra.net/en/vgp/3007,Do More,Success
227300,http://online.seterra.net/en/vgp/3033,Do More,Success
227317,http://online.seterra.net/en/vgp/3128,Do More,Success
231940,http://ourenglishclass.net/class-notes/writing/the-writing-process/craft/sensory-language/,See More,Success
231840,http://owl.excelsior.edu/writing-process/writing-process-overview/writing-process-activity/,Do More,Success
228840,http://panama.lindahall.org/,Do More,Success
229153,http://panama.lindahall.org/,Do More,Success
227978,http://partnerinedu.com/wp-content/uploads/2012/08/6-types-of-context-clues1.png,See More,Success
207730,http://paulthom.com/MUSIC/THEORY/UNIT03/UNIT03.HTM,Do More,Success
236157,http://pbs.lm-prod.media.ingest.s3.amazonaws.com/Interactives/Electoral%20Decoder/index.html,Do More,
226668,http://pbskids.org/arthur/games/poetry/what.html,See More,
202222,http://pbskids.org/dragonflytv/show/sinkholes.html,See More,Success
232394,http://pbskids.org/plumlanding/games/break_it_down/,Do More,Success
229158,http://photogrammar.yale.edu/,Do More,
214476,http://play.magneticpoetry.com/poem/Kids/kit/,Do More,
155335,http://player.discoveryeducation.com/index.cfm?guidAssetId=3DF2A987-111A-464F-B429-1526662419CE&blnFromSearch=1&productcode=US,Instructional Video,
228093,http://podcast.history.org/2010/11/15/the-bill-of-rights/,Hear More,Success
236275,http://politics.flackcheck.org/patterns-of-deception/,See More,
165442,http://potus.com/jmadison.html,Do More,Success
227566,http://powerful-problem-solving.com/,Do More,Success
206461,http://prezi.com/12wsqpljb2dp/obesity-and-overweight/,Do More,Success
220637,http://prezi.com/12wsqpljb2dp/obesity-and-overweight/,Do More,Success
209675,http://prezi.com/2qjzysanxqwh/logos-and-slogans/,See More,Success
222777,http://prezi.com/2wyi2mi88xhf/unit-4-fitness/,Do More,Success
207570,http://prezi.com/36th6ptxbhnv/diagnosing-cancer/,Do More,Success
203878,http://prezi.com/3bdm8gvlz6tv/chapter-1/,Do More,Success
207262,http://prezi.com/3ft2vdo-66r9/exercise-and-mood/?utm_source=website&utm_medium=prezi_landing_related_solr&utm_campaign=prezi_landing_related_author,Do More,Success
198485,http://prezi.com/42ju6bmwsqgb/context-clues/,See More,Success
207275,http://prezi.com/4nbrwpiykx00/over-training-the-body/,Hear More,Success
207440,http://prezi.com/4xf__yomaeia/sleep-deprivation-health-project/,Do More,Success
207518,http://prezi.com/54rzhl5rquam/cardiovascular-disease/,Do More,Success
198523,http://prezi.com/5eouaslesja2/genre-drama/,See More,Success
209718,http://prezi.com/6b4hhffayqat/plain-folks-propaganda/,See More,Success
201912,http://prezi.com/6baq0tp0pe63/prepositions-an-overview/,See More,Success
207437,http://prezi.com/7phkg2y5qc__/male-body-image/,Do More,Success
217425,http://prezi.com/7xfs7aefqozf/obesity/,Do More,Success
215567,http://prezi.com/8904zxkkx50m/untitled-prezi/,Do More,Success
208906,http://prezi.com/8m4kzv_rrdp-/non-fiction-texts/,See More,Success
207386,http://prezi.com/8wetgnad8yt9/fast-twitch-vs-slow-twitch-muscle-fibres/,Do More,Success
209788,http://prezi.com/_1lcwxwghtwv/synthesizing-information/,See More,Success
209889,http://prezi.com/_72fzgfjrwiu/essay-outlining/,See More,Success
207591,http://prezi.com/_wvyqmnhq3a0/wellness-wheel-project/,Do More,Success
215548,http://prezi.com/_y61uglz1eyt/chinese-religion/,See More,Success
209011,http://prezi.com/abfqdttotdda/identifying-an-authors-bias/,See More,Success
214516,http://prezi.com/abfqdttotdda/identifying-an-authors-bias/,See More,Success
215500,http://prezi.com/aekbw3gcik4v/oceania/,Do More,Success
220400,http://prezi.com/apb3n7wtnk6l/copy-of-dynamic-stretching-and-static-stretching/,Do More,Success
208900,http://prezi.com/b0tad_o41de1/those-winter-sundays/,See More,Success
206372,http://prezi.com/b7tev9ujjekm/salmonella-psa/,Do More,Success
207582,http://prezi.com/b8wxnw7sxukh/life-and-death/,Do More,Success
207479,http://prezi.com/bmff3-_iwpgd/how-infectious-diseases-spread/,Do More,Success
215573,http://prezi.com/cdn18xbtnvuo/ukiyo-e-utagawa-kuniyoshi/,Do More,Success
207413,http://prezi.com/cgjxwripbtlv/how-resistance-training-can-help-college-students-curb-the-obesity-epidemic/,Do More,Success
215488,http://prezi.com/cwsjv8ofzjkn/legends-and-myths-of-polynesia/,Do More,Success
220662,http://prezi.com/d0mwcq0z86va/caffeine-presentation-for-pse-4u/,Do More,Success
207473,http://prezi.com/eeiio9xqu29k/copy-of-five-most-deadly-infectious-diseases/,Do More,Success
215601,http://prezi.com/ehyp-0gv0bbu/balinese-sculpture/,Do More,Success
207555,http://prezi.com/enrg0phq7x4v/preventing-diabetes/,Do More,Success
207422,http://prezi.com/exwubgw1mofw/copy-of-the-benefits-of-stretching/,Do More,Success
207334,http://prezi.com/ezh6zbcv8ipm/all-about-heart-rate/,Do More,Success
208963,http://prezi.com/fg3ww3cihc0k/journalistic-writing/,See More,Success
207601,http://prezi.com/frr-fmjevwys/how-to-achieve-overall-wellness/,Do More,Success
207313,http://prezi.com/fvz4o2l5mw2i/aerobic-and-anaerobic-exercise/,Do More,Success
208982,http://prezi.com/fx3grujbgst2/fact-vs-opinion/,See More,Success
203940,http://prezi.com/g9pmae-djcvp/physical-and-mental-wellness/,Do More,Success
208814,http://prezi.com/gacxbuxxo0wk/intro-to-rhyme-scheme/,See More,Success
220588,http://prezi.com/gnw23-kytahd/reading-nutrition-labels/,Do More,Success
209709,http://prezi.com/gqqmyz0ufsds/snob-approach-prezi/,See More,Success
208954,http://prezi.com/h_pn5gar33tc/memoir/,See More,Success
209831,http://prezi.com/hjtb2soywbvt/research-writing-the-process/,See More,Success
217549,http://prezi.com/iekwd4lakwkd/health-related-fitness-components/,Do More,Success
215579,http://prezi.com/iittpnlw-jny/japanese-religions/,Do More,Success
222809,http://prezi.com/imbqtxgeuayb/college-weight-gain/,Do More,Success
215524,http://prezi.com/jihkm_3xwd-l/the-federated-states-of-micronesia/,See More,Success
225589,http://prezi.com/kgwkc8zwrz3h/diction-and-its-effect-on-tone-and-mood/,See More,Success
222986,http://prezi.com/kv6wphucxql7/goal-setting/,Do More,Success
202071,http://prezi.com/l3_nckaotlfw/nouns-and-pronouns/,See More,Success
207567,http://prezi.com/lwezby6-m-x7/cancer-prevention/,Do More,Success
207373,http://prezi.com/mixmo9zfejaa/muscular-strength/,Do More,Success
215561,http://prezi.com/mwgnzaxa6qed/japanese-art/,Do More,Success
206429,http://prezi.com/ndcqlueo-sgb/water-soluble-and-fat-soluble-vitamins/,Do More,Success
208974,http://prezi.com/nnq2iafzepnx/primary-v-secondary-sources/,See More,Success
206452,http://prezi.com/npzs8ibkk85e/calories-count/,Do More,Success
220595,http://prezi.com/npzs8ibkk85e/calories-count/,Do More,Success
208915,http://prezi.com/nrogxnhul3gs/non-fiction-text-features/,See More,Success
198472,http://prezi.com/nx6guhqarf-l/point-of-view/,See More,Success
206375,http://prezi.com/o2g86ela_lar/carbohydrates-presentation/,Do More,Success
214501,http://prezi.com/orpn895ygf5e/organic-food/,See More,Success
222848,http://prezi.com/ozedjom5rnkk/good-and-bad-sportsmanship/,Do More,Success
206417,http://prezi.com/p2or_iox2lrd/fats/,Do More,Success
207431,http://prezi.com/phectsw_ps1h/weight-loss/,Do More,Success
220672,http://prezi.com/pnbrthyibd4r/calories-healthy-eating/,Do More,Success
201868,http://prezi.com/pstxzblyifqt/history-of-the-english-language/,See More,Success
207419,http://prezi.com/pwyqu2fcucb2/free-weights-vs-machines/,Do More,Success
207362,http://prezi.com/q-0rrrt8bqmm/the-principle-of-progression-and-plyometrics/,Do More,Success
223043,http://prezi.com/qaxsmixj0c63/lifelong-physical-activity/,Do More,Success
219307,http://prezi.com/qfclcv36p2vo/unit-6-benefits-of-flexibility/,Do More,Success
225591,http://prezi.com/qqgo4_wwk3ut/authors-style/,See More,Success
222855,http://prezi.com/rhdpb8zn1fr2/fighting-the-stress-of-peer-pressure/,Do More,Success
207323,http://prezi.com/rhfea1bpirvs/tobacco-and-lack-of-exercise/,Do More,Success
223027,http://prezi.com/rjabnexljwdv/how-physical-activity-stimulates-the-individual/,Do More,Success
207304,http://prezi.com/rkzljegdovot/lung-cancer/,Do More,Success
222861,http://prezi.com/rohqlm9h9iqw/roles-and-responsibilities-of-officials-in-sport/,Do More,Success
208969,http://prezi.com/rqtxd9p9uhns/primary-sources/,See More,Success
217435,http://prezi.com/rqzeu46xdaei/target-heart-rate/,Do More,Success
203911,http://prezi.com/sndqgfgclfv_/violence-in-teens/,Do More,Success
207576,http://prezi.com/tenv8p3i-9dx/adolescence/,Do More,Success
207344,http://prezi.com/thag7qcamgxc/aerobic-exercise-and-interval-training/,Do More,Success
201961,http://prezi.com/tlffzlvcbwhz/root-words-presentation/,See More,
227310,http://prezi.com/tqshayhza2oj/chinese-religions-and-philosophies/,Do More,Success
222864,http://prezi.com/trh9wjyyohjg/perseverance/,Do More,Success
209824,http://prezi.com/trjssfsdjtxt/research-writing/,See More,Success
220640,http://prezi.com/u1vdgc8rhn5a/obesity-and-fast-food/,Do More,Success
206423,http://prezi.com/ucgjs7qnai8b/protein-food-group/,Do More,Success
201978,http://prezi.com/uiys6uou5ich/fables/,See More,Success
203946,http://prezi.com/uswk52dmncc2/the-wellness-wheel/,Do More,Success
209721,http://prezi.com/uurz7wj-ixwl/advertising-claim-project/,See More,Success
202077,http://prezi.com/v1wzaojhdbay/adjectives-and-adverbs/,See More,Success
223024,http://prezi.com/verruylsdst-/benefits-of-physical-activity/,Do More,
208884,http://prezi.com/vjhc3n-dd11d/beowulf-anglo-saxon-literature/,See More,Success
207380,http://prezi.com/w1suujzrieaa/isometrics-and-muscles/,Do More,Success
207531,http://prezi.com/w2vkhzfa9tx2/diabetes-prezi/,Do More,Success
208841,http://prezi.com/w3bk31anlxfg/free-verse-poetry/,See More,Success
223014,http://prezi.com/wevjomzmaero/lifelong-physical-activity/,Do More,Success
206573,http://prezi.com/wewbodptej73/propagandaadvertising/,See More,Success
207488,http://prezi.com/wz7teibl9iv_/cardiovascular-disease-a-hindered-heart/,Do More,Success
207307,http://prezi.com/x-uldzkl4tud/anaerobic-aerobic/,See More,Success
207280,http://prezi.com/x2ox3z-drgat/overtraining/,Do More,Success
218124,http://prezi.com/x3xt1aa098xc/major-muscles-of-the-body/,Do More,Success
207356,http://prezi.com/xb48wilrzzxn/training-principles/,Do More,Success
198549,http://prezi.com/xdpjqms_prjp/pre-writing-techniques/,See More,Success
201874,http://prezi.com/xjn2-k9uzoi5/dialect/,See More,Success
217784,http://prezi.com/xqgqa11mypao/fitt-principle/,Do More,Success
206455,http://prezi.com/xz-emwkkx1ao/dietary-guidelines-for-americans/,Do More,Success
222804,http://prezi.com/xz-emwkkx1ao/dietary-guidelines-for-americans/,Do More,Success
217787,http://prezi.com/y-vp8tezgh2m/the-fitt-principle/,Do More,Success
198517,http://prezi.com/yg0co0miuycx/elements-of-drama/,See More,Success
216377,http://prezi.com/yj1w4blw78sj/copy-of-locomotor-movements/,Do More,Success
223125,http://prezi.com/yj1w4blw78sj/copy-of-locomotor-movements/,Do More,Success
207458,http://prezi.com/yuwgpxvou6i0/common-problems-with-digestions/,Do More,Success
222983,http://prezi.com/z8qlbyhsy26g/smart-goals/,Do More,Success
223102,http://prezi.com/zgu0unnrhb9_/the-effect-parenting-styles-have-on-childrens-physical-activity/,Do More,Success
220675,http://prezi.com/zl8_d0nkv-qb/calories-burned-while-exercising/,Do More,Success
235106,http://proxy.edisonlearning.com/youtube/index.php?youtube_id=8mqoxGiuKeA,Need 2 Know,
83270,http://psn.virtualnerd.com/viewtutorial/Alg1_13_02_0010,Instructional Video,Success
230882,http://psn.virtualnerd.com/viewtutorial/Geo_02_02_0008,Instructional Video,Success
229624,http://psn.virtualnerd.com/viewtutorial/Geo_03_02_0005,Instructional Video,Success
226172,http://public.gettysburg.edu/~tshannon/hist106web/site2/middlepassage.htm,See More,
228118,http://questgarden.com/105/38/1/100625070723/process.htm,Do More,
207600,http://quizhub.com/quiz/free/f-bones.cfm,Do More,
207398,http://quizlet.com/1043469/scatter/,Do More,Success
226319,http://quizlet.com/10524019/walters_internet-safety-terms-flash-cards/,Do More,Success
207336,http://quizlet.com/10550279/scatter/,Do More,Success
207686,http://quizlet.com/10649374/scatter/,Do More,Success
207466,http://quizlet.com/10746241/scatter/,Do More,Success
209844,http://quizlet.com/10964988/scatter/,Do More,Success
215434,http://quizlet.com/11439059/aboriginal-art-flash-cards/,Do More,Success
207527,http://quizlet.com/12210909/scatter/,Do More,Success
226321,http://quizlet.com/13358620/internet-safety-terms-6th-grade-flash-cards/,Do More,Success
207326,http://quizlet.com/13466524/scatter/,Do More,Success
207392,http://quizlet.com/14215124/scatter/,Do More,Success
209798,http://quizlet.com/14224451/group-task-roles-flash-cards/,Do More,Success
207350,http://quizlet.com/15496926/scatter/,Do More,Success
203872,http://quizlet.com/16085238/scatter/,Do More,Success
207404,http://quizlet.com/16789519/scatter/,Do More,Success
207314,http://quizlet.com/16978678/scatter/,Do More,Success
207958,http://quizlet.com/17208073/music-theory-chapter-2-flash-cards/,Do More,Success
207297,http://quizlet.com/17860646/scatter/,Do More,Success
208913,http://quizlet.com/19299470/text-features-of-nonfiction-flash-cards/,Do More,Success
207638,http://quizlet.com/20643358/learn/,Do More,Success
208910,http://quizlet.com/20705536/nonfiction-introduction-flash-cards/,Do More,Success
214273,http://quizlet.com/21788310/scatter/,Do More,Success
209024,http://quizlet.com/22032801/english-rhetoric-vocabulary-flash-cards/,Do More,Success
207880,http://quizlet.com/2890228/music-theory-d-terms-and-accents-flash-cards/,Do More,Success
207614,http://quizlet.com/2901353/scatter/,Do More,Success
165145,http://quizlet.com/4038396/scatter/,Do More,Success
207540,http://quizlet.com/5507606/scatter/,Do More,Success
208967,http://quizlet.com/6154158/spacerace/,Do More,Success
209017,http://quizlet.com/6794642/scatter/,Do More,Success
169536,http://quizlet.com/680253/limited-and-unlimited-government-flash-cards/,Do More,Success
207447,http://quizlet.com/7018834/scatter/,Do More,Success
201979,http://quizlet.com/7524158/fables-legends-myths-fairy-tales-and-folktales-flash-cards/,Do More,Success
207494,http://quizlet.com/8162720/scatter/,Do More,
