EXTERNAL_URL,Result,Details,UpdatedURL
https://lizardpoint.com/geography/centamer-carib-quiz.php,Success,,
https://lizardpoint.com/geography/mideast-quiz.php,Success,,
https://lklivingston.tripod.com/essay/,Failed - https,Failed with https; Successful as http,http://lklivingston.tripod.com/essay/
https://looklex.com/e.o/atlas/h-ottomans.1683.htm,Failed - https,Failed with https; Successful as http,http://looklex.com/e.o/atlas/h-ottomans.1683.htm
https://lottiesliteracy.weebly.com/uploads/2/4/0/1/24012128/1879621.png?905,Success,,
https://lovelearninglanguages.com/cest-vs-il-est/,Redirected,URL should be updated to match Redirected URL,https://lovelearninglanguages.com/2020/02/17/cest-vs-il-est/
https://lrs.ed.uiuc.edu/students/fwalters/paraeval1.html,Failed,Failed to establish a connection,
https://lubyslanguagearts.weebly.com/quiz.html,Success,,
https://mapmaker.nationalgeographic.org/?ls=000000000000,Success,,
https://mariaortegagarcia.com/spanish-blog/talking-about-past-pluscuamperfecto-indicativo/,Success,,
https://matchthememory.com/English102,Success,,
https://mathantics.com/index.php/section/lesson/ComparingFractions,Redirected,URL should be updated to match Redirected URL,https://mathantics.com/check-cookies
https://mathbits.com/MathBits/TISection/Statistics1/LineFit.htm,Success,,
https://mathbitsnotebook.com/Algebra1/StatisticsReg/ST2TwoWayTable.html,Success,,
https://mathflix.luc.edu/NCTM_cat/NumberOperation/NumberTheory/001019/PascalTrianglePt2/index.html,Success,,
https://mathforlove.com/2012/02/pythagorean-theorem-part-1-video/,Success,,
https://mathforum.org/dr.cgi/pascal.html,Success,,
https://mathtrain.tv/play.php?vid=109,Failed - https,Failed with https; Successful as http,http://mathtrain.tv/play.php?vid=109
https://mathtrain.tv/play.php?vid=127,Failed - https,Failed with https; Successful as http,http://mathtrain.tv/play.php?vid=127
https://mathtrain.tv/play.php?vid=195,Failed - https,Failed with https; Successful as http,http://mathtrain.tv/play.php?vid=195
https://mathtrain.tv/play.php?vid=258,Failed - https,Failed with https; Successful as http,http://mathtrain.tv/play.php?vid=258
https://maya.nmai.si.edu/maya,Success,,
https://mdroots.thinkport.org/interactives/plantation/intro.asp,Failed - https,Failed with https; Successful as http,http://mdroots.thinkport.org/interactives/plantation/intro.asp
https://media.ncvps.org/media/Allusion+Mini+Lesson.m4v/1_5fg3lfpn,Failed - https,Failed with https; Successful as http,http://media.ncvps.org/media/Allusion+Mini+Lesson.m4v/1_5fg3lfpn
https://members.learningplanet.com/act/hotshot/free.asp,Failed - https,Failed with https; Successful as http,http://members.learningplanet.com/act/hotshot/free.asp
https://mentalfloss.com/article/88295/how-tell-whether-political-poll-reliable,Redirected,URL should be updated to match Redirected URL,https://www.mentalfloss.com/article/88295/how-tell-whether-political-poll-reliable
https://mesopotamia.lib.uchicago.edu/mesopotamialife/index.php,Failed - https,Failed with https; Successful as http,http://mesopotamia.lib.uchicago.edu/mesopotamialife/index.php
https://micro.magnet.fsu.edu/cells/mitosisjava/mitosisjava.html,Success,,
https://micro.magnet.fsu.edu/primer/java/radiowavetuner/index.html,Success,,
https://micro.magnet.fsu.edu/primer/java/wavebasics/index.html,Success,,
https://microsites.jfklibrary.org/cmc/,Success,,
https://migrationsmap.net/#/USA/arrivals,Success,,
https://millercenter.org/president/adams,Success,,
https://millercenter.org/president/monroe,Success,,
https://mindovermedia.ushmm.org/,Failed - https,Failed with https; Successful as http,http://mindovermedia.ushmm.org/
https://mmefromage1.weebly.com/adjective-agreement.html,Redirected,URL should be updated to match Redirected URL,http://mmefromage1.weebly.com/adjective-agreement.html
https://mocomi.com/british-rule-in-india/,Success,,
https://mocomi.com/east-india-company/,Success,,
https://mocomi.com/sepoy-mutiny-revolt-1857/,Success,,
https://mocomi.com/types-of-government/,Success,,
https://monkeysee.com/what-is-science/,Success,,
https://mrfilipkowski.pbworks.com/f/PlotDiagram.jpg,Success,,
https://mrnussbaum.com/popcorn-reading-comprehension/,404,"('Not Found', 'Nothing matches the given URI')",
https://mste.illinois.edu/courses/ci330ms/youtsey/scatterinfo.html,Success,,
https://musicteachersgames.com/BassNoteNames,Redirected,URL should be updated to match Redirected URL,http://musicteachersgames.com/bassClefOne
https://musictheoryfundamentals.com/Quiz/notesOnTrebleQuiz.php,Failed - https,Failed with https; Successful as http,http://musictheoryfundamentals.com/Quiz/notesOnTrebleQuiz.php
https://musictheoryfundamentals.com/Quiz/scaleDegreeNamesQuiz.php,Failed - https,Failed with https; Successful as http,http://musictheoryfundamentals.com/Quiz/scaleDegreeNamesQuiz.php
https://mymathuniverse.com/programs/cmp3/channels/10/channel_content_items/111,Failed - https,Failed with https; Successful as http,http://mymathuniverse.com/programs/cmp3/channels/10/channel_content_items/111
https://mysongfile.com/kodaly_method,Success,,
https://myths.e2bn.org/mythsandlegends/userstory20387-trickster-vs-hero.html,Failed - https,Failed with https; Successful as http,http://myths.e2bn.org/mythsandlegends/userstory20387-trickster-vs-hero.html
https://myths.e2bn.org/teachers/info311-what-are-myths-legends-and-folktales.html,Failed - https,Failed with https; Successful as http,http://myths.e2bn.org/teachers/info311-what-are-myths-legends-and-folktales.html
https://nakeddiscovery.com/libsyn/Naked_Archaeology_11.04.17.mp3,Redirected,URL should be updated to match Redirected URL,https://downloads.nakeddiscovery.com/downloads/active/Naked_Archaeology_11.04.17.mp3
https://nancyrubin.files.wordpress.com/2012/08/critical_thinking.jpg ,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://nancyrubin.files.wordpress.com/2012/08/critical_thinking.jpg
https://natgeotv.com/ca/ancient-megastructures/videos/petra-ancient-city,Redirected,URL should be updated to match Redirected URL,http://natgeotv.com/ca/ancient-megastructures/videos/petra-ancient-city
https://nathalielussier.com/blog/blogging/sticky-website-how-to-keep-people-on-your-website-longer,Success,,
https://nationalgeographic.org/encyclopedia/domestication/,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.org/encyclopedia/domestication/
https://nationalgeographic.org/video/droughts/,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.org/video/droughts/
https://natl.ifas.ufl.edu/ecosystems/old-fieldsuccession.php,Success,,
https://natural-history.uoregon.edu/collections/web-galleries/tapa-cloth-collection/tapa-cloth-image-index,404,"('Not Found', 'Nothing matches the given URI')",
https://naturalhistory.si.edu/Vikings/voyage/index.html,404,"('Not Found', 'Nothing matches the given URI')",
https://nces.ed.gov/nceskids/createagraph/default.aspx,Success,,
https://nces.ed.gov/nceskids/createagraph/default.aspx?ID=8cce02a5113b48caae9651795d28e31d,Redirected,URL should be updated to match Redirected URL,https://nces.ed.gov/nceskids/createagraph/default.aspx
https://news.bbc.co.uk/2/hi/europe/country_profiles/999717.stm,Redirected,URL should be updated to match Redirected URL,http://news.bbc.co.uk/2/hi/europe/country_profiles/999717.stm
https://news.discovery.com/earth/videos/how-earth-gets-its-high-and-low-tides-video-150224.htm,Failed,Failed to establish a connection,
https://news.nationalgeographic.com/news/2011/04/pictures/110412-fort-sumter-civil-war-nation-150-anniversary-first-battle/,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.com/news/2011/4/110412-fort-sumter-civil-war-nation-150-anniversary-first-battle/
https://ngm.nationalgeographic.com/2011/04/inca-empire/interactive-map,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.com/magazine/2011/04/
https://nj.pbslearningmedia.org/resource/idptv11.sci.life.eco.d4khab/habitat/,Redirected,URL should be updated to match Redirected URL,https://wqed.pbslearningmedia.org/resource/idptv11.sci.life.eco.d4khab/habitat/
https://nj.pbslearningmedia.org/resource/phy03.sci.phys.energy.sprelativity/einsteins-special-theory-of-relativity/,Redirected,URL should be updated to match Redirected URL,https://wqed.pbslearningmedia.org/resource/phy03.sci.phys.energy.sprelativity/einsteins-special-theory-of-relativity/
https://oakdome.com/k5/lesson-plans/iPad-lessons/images/ipad-graphic-organizers/ipad-organizers-plain/ipad-graphic-organizer-main-idea-and-details-plain.png,Success,,
https://oceanexplorer.noaa.gov/edu/learning/player/lesson10.html,Success,,
https://oceanservice.noaa.gov/education/tutorial_currents/welcome.html,Success,,
https://oceantoday.noaa.gov/oceanshowsusway/,Success,,
https://ocw.usu.edu/English/intermediate-writing/english-2010/-2010/metaphors-and-similes-skinless_view.html,Failed,Failed to establish a connection,
https://on.aol.com/video/how-to-make-your-allowance-last-longer-517291442,Redirected,URL should be updated to match Redirected URL,https://www.aol.com/
https://onemilliontweetmap.com/,Success,,
https://online.brothergames.com/flash-games/cricket.html,Failed,Failed to establish a connection,
https://online.math.uh.edu/MiddleSchool/Modules/Module_4_Geometry_Spatial/Content/UHGEOMETRYSimilarPolygonsTEXT.pdf,Success,,
https://online.seterra.net/en/vgp/3007,Redirected,URL should be updated to match Redirected URL,https://online.seterra.com/en/vgp/3007
https://online.seterra.net/en/vgp/3033,Redirected,URL should be updated to match Redirected URL,https://online.seterra.com/en/vgp/3033
https://online.seterra.net/en/vgp/3128,Redirected,URL should be updated to match Redirected URL,https://online.seterra.com/en/vgp/3128
https://ourenglishclass.net/class-notes/writing/the-writing-process/craft/sensory-language/,Success,,
https://owl.excelsior.edu/writing-process/writing-process-overview/writing-process-activity/,Success,,
https://panama.lindahall.org/,Success,,
https://partnerinedu.com/wp-content/uploads/2012/08/6-types-of-context-clues1.png,Success,,
https://paulthom.com/MUSIC/THEORY/UNIT03/UNIT03.HTM,Success,,
https://pbs.lm-prod.media.ingest.s3.amazonaws.com/Interactives/Electoral%20Decoder/index.html,Failed - https,Failed with https; Successful as http,http://pbs.lm-prod.media.ingest.s3.amazonaws.com/Interactives/Electoral%20Decoder/index.html
https://pbskids.org/arthur/games/poetry/what.html,404,"('Not Found', 'Nothing matches the given URI')",
https://pbskids.org/dragonflytv/show/sinkholes.html,Redirected,URL should be updated to match Redirected URL,https://pbskids.org/retired/dragonfly/
https://pbskids.org/plumlanding/games/break_it_down/,Success,,
https://photogrammar.yale.edu/,Failed - https,Failed with https; Successful as http,http://photogrammar.yale.edu/
https://play.magneticpoetry.com/poem/Kids/kit/,Failed - https,Failed with https; Successful as http,http://play.magneticpoetry.com/poem/Kids/kit/
https://player.discoveryeducation.com/index.cfm?guidAssetId=3DF2A987-111A-464F-B429-1526662419CE&blnFromSearch=1&productcode=US,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=3DF2A987-111A-464F-B429-1526662419CE
https://podcast.history.org/2010/11/15/the-bill-of-rights/,Success,,
https://politics.flackcheck.org/patterns-of-deception/,Failed - https,Failed with https; Successful as http,http://politics.flackcheck.org/patterns-of-deception/
https://potus.com/jmadison.html,Redirected,URL should be updated to match Redirected URL,https://www.potus.com/james-madison/
https://powerful-problem-solving.com/,Success,,
https://prezi.com/12wsqpljb2dp/obesity-and-overweight/,Success,,
https://prezi.com/2qjzysanxqwh/logos-and-slogans/,Success,,
https://prezi.com/2wyi2mi88xhf/unit-4-fitness/,Redirected,URL should be updated to match Redirected URL,https://prezi.com/2wyi2mi88xhf/unit-3-fitness/
https://prezi.com/36th6ptxbhnv/diagnosing-cancer/,Success,,
https://prezi.com/3bdm8gvlz6tv/chapter-1/,Success,,
https://prezi.com/3ft2vdo-66r9/exercise-and-mood/?utm_source=website&utm_medium=prezi_landing_related_solr&utm_campaign=prezi_landing_related_author,Success,,
https://prezi.com/42ju6bmwsqgb/context-clues/,Success,,
https://prezi.com/4nbrwpiykx00/over-training-the-body/,Success,,
https://prezi.com/4xf__yomaeia/sleep-deprivation-health-project/,Success,,
https://prezi.com/54rzhl5rquam/cardiovascular-disease/,Success,,
https://prezi.com/5eouaslesja2/genre-drama/,Success,,
https://prezi.com/6b4hhffayqat/plain-folks-propaganda/,Success,,
https://prezi.com/6baq0tp0pe63/prepositions-an-overview/,Success,,
https://prezi.com/7phkg2y5qc__/male-body-image/,Success,,
https://prezi.com/7xfs7aefqozf/obesity/,Success,,
https://prezi.com/8904zxkkx50m/untitled-prezi/,Redirected,URL should be updated to match Redirected URL,https://prezi.com/8904zxkkx50m/japanese-art/
https://prezi.com/8m4kzv_rrdp-/non-fiction-texts/,Success,,
https://prezi.com/8wetgnad8yt9/fast-twitch-vs-slow-twitch-muscle-fibres/,Success,,
https://prezi.com/_1lcwxwghtwv/synthesizing-information/,Success,,
https://prezi.com/_72fzgfjrwiu/essay-outlining/,Success,,
https://prezi.com/_wvyqmnhq3a0/wellness-wheel-project/,Success,,
https://prezi.com/_y61uglz1eyt/chinese-religion/,Success,,
https://prezi.com/abfqdttotdda/identifying-an-authors-bias/,Success,,
https://prezi.com/aekbw3gcik4v/oceania/,Success,,
https://prezi.com/apb3n7wtnk6l/copy-of-dynamic-stretching-and-static-stretching/,Success,,
https://prezi.com/b0tad_o41de1/those-winter-sundays/,Success,,
https://prezi.com/b7tev9ujjekm/salmonella-psa/,Success,,
https://prezi.com/b8wxnw7sxukh/life-and-death/,Success,,
https://prezi.com/bmff3-_iwpgd/how-infectious-diseases-spread/,Success,,
https://prezi.com/cdn18xbtnvuo/ukiyo-e-utagawa-kuniyoshi/,Success,,
https://prezi.com/cgjxwripbtlv/how-resistance-training-can-help-college-students-curb-the-obesity-epidemic/,Success,,
https://prezi.com/cwsjv8ofzjkn/legends-and-myths-of-polynesia/,Success,,
https://prezi.com/d0mwcq0z86va/caffeine-presentation-for-pse-4u/,Success,,
https://prezi.com/eeiio9xqu29k/copy-of-five-most-deadly-infectious-diseases/,Success,,
https://prezi.com/ehyp-0gv0bbu/balinese-sculpture/,Success,,
https://prezi.com/enrg0phq7x4v/preventing-diabetes/,Success,,
https://prezi.com/exwubgw1mofw/copy-of-the-benefits-of-stretching/,Success,,
