HTTPS,Result,Details,UpdatedURL
https://www.creationkit.com/Bethesda_Tutorial_Creating_an_Actor,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Creating_an_Item,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Creation_Kit_Interface,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Dialogue,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Encounters,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Layout_Part_1,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Layout_Part_2,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Lights_and_FX,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Navmesh,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Optimization,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Packages,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Planning_the_Quest,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Quest_Aliases,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Quest_Loose_Ends,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Quest_Objectives,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Radiant_Quests,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Scenes,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Story_Manager,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Bethesda_Tutorial_Traps_and_Prefabs,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Uploading_To_Steam_Workshop,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creationkit.com/Uploading_To_Steam_Workshop#Frequently_Asked_Questions,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.creative-chemistry.org.uk/alevel/module1/trends4.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.creative-writing-now.com/rhyme-schemes.html,Success,,
https://www.creativebloq.com/graphic-design-tips/how-to-design-a-brochure-123267,Success,,
https://www.creativebloq.com/infographic/tools-2131971,Success,,
https://www.creativemetrics.com/leadershipFramework.aspx?id=21,404,"('Not Found', 'Nothing matches the given URI')",
https://www.creativenonfiction.org/online-reading/what-creative-nonfiction,Success,,
https://www.credit.com/loans/mortgage-questions/how-to-determine-your-down-payment-on-home/,Success,,
https://www.creditcards.com/credit-card-news/help/10-tips-debt_collectors-6000.php,Success,,
https://www.creditcards.com/credit-card-news/history-of-credit-cards.php,Success,,
https://www.creditcards.com/credit-card-news/obama-signs-credit-card-law-1282.php,Success,,
https://www.creditkarma.com/advice/i/what-happens-if-you-default-on-a-loan/,Success,,
https://www.creditkarma.com/article/recoveringfrombankruptcy,Success,,
https://www.crf-usa.org/bill-of-rights-in-action/bria-17-4-c-puerto-rico-commonwealth-statehood-or-independence,Success,,
https://www.crf-usa.org/foundations-of-our-constitution/natural-rights.html,Success,,
https://www.cricket-rules.com/,Success,,
https://www.cricketarchive.co.uk/Archive/Events/RSA.html,Success,,
https://www.crime-scene-investigator.net/becomeone.html,Success,,
https://www.crime-scene-investigator.net/collect.html,Success,,
https://www.crime-scene-investigator.net/csi-collection.html,Success,,
https://www.crimemuseum.org/crime-library/forensic-investigation/edmond-locard/,Success,,
https://www.crimemuseum.org/crime-library/forensic-investigation/forensic-engineer/,Success,,
https://www.crimesceneinvestigatoredu.org/crime-scene-reconstructionist/,Success,,
https://www.crimesceneinvestigatoredu.org/forensic-dentist/,Success,,
https://www.criminaljusticedegreeschools.com/criminal-justice-careers/forensic-anthropologist/,Success,,
https://www.criminaljusticeusa.com/forensic-science/,Success,,
https://www.crinordic.com/3166/2006/07/30/60@120510.htm,Success,,
https://www.crisistextline.org/,Success,,
https://www.criticalthinking.org,Success,,
https://www.criticalthinking.org/404.php,Success,,
https://www.criticalthinking.org/pages/our-concept-of-critical-thinking/411,Success,,
https://www.criver.com/about-us/eureka/blog/august-2013/an-alternative-source-of-pluripotent-stem-cells,404,"('Not Found', 'Nothing matches the given URI')",
https://www.crsd.org/cms/lib5/pa01000188/centricity/domain/958/literary%20elements%20graphic%20organizer%202.pdf,Success,,
https://www.crwflags.com/fotw/flags/de_roman.html,Success,,
https://www.crwflags.com/fotw/flags/es-cl_hi.html,Success,,
https://www.crystalinks.com/ayersrock.html,Success,,
https://www.crystalinks.com/bigbang2.jpg,Success,,
https://www.crystalinks.com/chinacreation.html,Success,,
https://www.crystalinks.com/greeklaw.html,Success,,
https://www.crystalinks.com/inca_civilization.html,Success,,
https://www.crystalinks.com/nostradamusbio.html,Success,,
https://www.crystalinks.com/olmec.html,Success,,
https://www.crystalinks.com/timetravel.html,Success,,
https://www.crystalinks.com/toltecs.html,Success,,
https://www.crystalinks.com/venus.html,Success,,
https://www.cs.cmu.edu/~spok/grimmtmp/,Success,,
https://www.cs.colostate.edu/helpdocs/ftp.html,Success,,
https://www.cs.colostate.edu/~malaiya/ashoka.html,Success,,
https://www.cs.csustan.edu/~dbratten/cs_instructions/styles2007.pdf,Success,,
https://www.cs.grinnell.edu/~rebelsky/Espresso/Readings/strings.html,Success,,
https://www.cs.iupui.edu/~cs240/spring09/slides/t34AJavaOOProgrammingInheritanceOverview.ppt,Success,,
https://www.cs.mcgill.ca/~rwest/link-suggestion/wpcd_2008-09_augmented/wp/t/Tax.htm,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.cs.odu.edu/~toida/nerzic/content/function/definitions.html,Success,,
https://www.cs.purdue.edu/homes/hosking/cricket/explanation.htm,Success,,
https://www.cs.rice.edu/%7Essiyer/minstrels/poems/395.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.cs.rice.edu/%7Essiyer/minstrels/poems/98.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.cs.rice.edu/~ssiyer/minstrels/index_poet_N.html#Neruda,404,"('Not Found', 'Nothing matches the given URI')",
https://www.cs.rpi.edu/~flaherje/pdf/ode4.pdf,Success,,
https://www.cs.uic.edu/~wilkinson/Publications/dots.pdf,404,"('Not Found', 'Nothing matches the given URI')",
https://www.cs.unc.edu/Research/dirt/,Success,,
https://www.cs.utoronto.ca/~dianeh/tutorials/params/,Success,,
https://www.cs.williams.edu/~lindsey/myths/myths_16.html,Success,,
https://www.csail.mit.edu/,Success,,
https://www.cse.cuhk.edu.hk/~cslui/english_writing2.pdf,Success,,
https://www.csealearningcenter.org/demo/templates/contentTemp.cfm?TID=1&amp;PID=1,404,"('Not Found', 'Nothing matches the given URI')",
https://www.csefcu.org/,Success,,
https://www.cserc.org/sierra-fun/games/build-food-chain/,Success,,
https://www.csmonitor.com/Business/The-Simple-Dollar/2013/0321/Emergency-funds-How-much-should-you-save-for-a-rainy-day,Success,,
https://www.csmonitor.com/Science/2015/0623/How-can-life-emerge-from-nonliving-matter-UNC-scientists-find-new-evidence,Success,,
https://www.csmonitor.com/World/Europe/2008/0114/p01s03-woeu.html,Success,,
https://www.cstephenmurray.com/Acrobatfiles/IPC/ch1and2/chap1no4.pdf,Success,,
"https://www.cstephenmurray.com/onlinequizes/chemistry/solutions,acidsandbases/unsaturated,saturated.htm",Success,,
https://www.csuchico.edu/stcp/workshops/powerpoint/powerpoint_2003.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.csuchico.edu/~cheinz/syllabi/asst001/spring99/petrick/Petrick.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.csuchico.edu/~egampel/students/evaluating.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.csun.edu/~dgw61315/fallacies.html,Success,,
https://www.csun.edu/~dgw61315/fallacies.html#argumentum%20ad%20ignorantiam,Success,,
https://www.csun.edu/~hcbio027/biotechnology/lec10/lindemann.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.csun.edu/~hcfll004/fallrome.html,Success,,
https://www.csun.edu/~psk17793/G%20Chemistry/solving_stoichiometry_problems.htm,Success,,
https://www.csun.edu/~vcoao087/342/NoExit.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.csus.edu/indiv/g/gipej/sequencechain.pdf,Success,,
https://www.csus.edu/owl/index/mla/mla_format.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.ctl.ua.edu/math103/euler/howcanwe.htm,Failed,Failed to establish a connection,
https://www.ctl.ua.edu/math103/voting/4popular.htm,Failed,Failed to establish a connection,
https://www.ctl.ua.edu/math103/voting/ranking.htm#Ranking  Procedures,Failed,Failed to establish a connection,
https://www.ctl.ua.edu/math103/voting/ranking.htm#Ranking Procedures,Failed,Failed to establish a connection,
https://www.ctl.ua.edu/math103/voting/voting.htm,Failed,Failed to establish a connection,
https://www.ctl.ua.edu/math103/voting/voting.htm#Voting  Methods,Failed,Failed to establish a connection,
https://www.ctl.ua.edu/math103/voting/voting.htm#Voting Methods,Failed,Failed to establish a connection,
https://www.cuhk.edu.hk/policy/academichonesty/p02.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.cuisinenet.com/glossary/chinaday.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.culture.gouv.fr/Depot-legal-du-ministere-de-la-Culture,Success,,
https://www.culture24.org.uk/history-and-heritage/art38559,Success,,
https://www.cumc.columbia.edu/news/press_releases/doetsch-neuron-brain-svz.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.cummingsstudyguides.net/Guides2/Candide.html#Education,Success,,
https://www.cummingsstudyguides.net/Guides2/Golding.html,Success,,
https://www.cummingsstudyguides.net/Guides3/GrapesofWrath.html#Top,Success,,
https://www.cummingsstudyguides.net/Guides3/Phaedra.html,Success,,
https://www.cummingsstudyguides.net/Guides3/Turgenev.html,Success,,
https://www.cummingsstudyguides.net/Guides3/Valediction.html,Success,,
https://www.cummingsstudyguides.net/Guides3/Winkle.html,Success,,
https://www.cummingsstudyguides.net/xHamlet.html,Success,,
https://www.cummingsstudyguides.net/xIllustrations.html,Success,,
https://www.cummingsstudyguides.net/xMacbeth.html,Success,,
https://www.cummingsstudyguides.net/xSonnets.html,Success,,
"https://www.curezone.org/faq/c.asp?a=4,107,999&amp;q=186",Success,,
https://www.curie.fr/fondation/musee/musee.cfm/lang/_fr.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.curriki.org/,Success,,
https://www.curriki.org/resources-curricula,Redirected,URL should be updated to match Redirected URL,https://library.curriki.org/resources-curricula
https://www.custominsight.com/articles/random-sampling.asp,Success,,
https://www.cut-the-knot.org/Curriculum/Arithmetic/MakeIdentity/index.shtml,Success,,
https://www.cut-the-knot.org/Curriculum/Calculus/FourthDegree.shtml,Success,,
https://www.cut-the-knot.org/Curriculum/Geometry/Pascal.shtml,Success,,
https://www.cut-the-knot.org/Education/Love_and_Math_I.php,Success,,
https://www.cut-the-knot.org/Outline/Geometry/PerpBisector.shtml,Success,,
https://www.cut-the-knot.org/Probability/BernoulliTrials.shtml,Success,,
https://www.cut-the-knot.org/Probability/Probabilities.shtml,Success,,
https://www.cut-the-knot.org/WhatIs/WhatIsGeometry.shtml,Success,,
https://www.cut-the-knot.org/do_you_know/AllPerm.shtml,Success,,
https://www.cut-the-knot.org/do_you_know/permutation.shtml,Success,,
https://www.cut-the-knot.org/induction.shtml,Success,,
https://www.cut-the-knot.org/pythagoras/,Success,,
https://www.cut-the-knot.org/pythagoras/index.shtml,Success,,
https://www.cut-the-knot.org/triangle/Triangles.shtml,Success,,
https://www.cybercambodia.com/dachs/,Success,,
https://www.cybercollege.com/frtv/frtv017.htm,Success,,
https://www.cybercollege.com/tvp015.htm,Success,,
https://www.cybertory.org/exercises/primerDesign/,404,"('Not Found', 'Nothing matches the given URI')",
https://www.cyborlink.com/besite/latin_america.htm,Success,,
https://www.cyclismo.org/tutorial/R/linearLeastSquares.html,Success,,
https://www.cypher.com.au/crypto_history.htm,Success,,
https://www.d.umn.edu/cla/faculty/troufs/anth3618/maaztec.html,Success,,
https://www.dafkurse.de/lernwelt/jahresfreuden/weihnachtsmarkt/weihnachtsmarkt.htm,Failed - https,Failed with https; Successful as http,http://www.dafkurse.de/lernwelt/jahresfreuden/weihnachtsmarkt/weihnachtsmarkt.htm
https://www.dailylit.com/,Success,,
https://www.dailylit.com/newsite/?tags=true,Success,,
https://www.dailymail.co.uk/sciencetech/article-4347630/Report-finds-38-jobs-lost-robots-2030.html,Success,,
https://www.dailymotion.com/video/x1su36,Success,,
https://www.dailymotion.com/video/x1z3zqt,Success,,
https://www.dailymotion.com/video/x2ailn,Success,,
https://www.dailymotion.com/video/x2himul,Success,,
https://www.dailymotion.com/video/x2lf4r3,Success,,
https://www.dailymotion.com/video/x2mptqe,Success,,
https://www.dailymotion.com/video/x2u0fkh,Success,,
https://www.dailymotion.com/video/x3amdp7,Success,,
https://www.dailymotion.com/video/x42mc0f_access-2007-tutorial-creating-new-databases-microsoft-training-lesson-2-1_school,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dailymotion.com/video/x43mib_nino-bravo-un-beso-y-una-flor_music,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dailymotion.com/video/x4o0ak,Success,,
https://www.dailymotion.com/video/x8hi0v,Success,,
https://www.dailymotion.com/video/x9p6un,Success,,
https://www.dailymotion.com/video/xe9dp,Success,,
https://www.dailymotion.com/video/xktw2n,Success,,
https://www.dailysignal.com/2013/04/14/18th-century-advice-thomas-jefferson-on-education-reform/,Success,,
https://www.dailyteachingtools.com/cooperative-learning.html,Success,,
https://www.dailyteachingtools.com/images/PredictionChart.jpg,Success,,
https://www.dailywritingtips.com/20-great-similes-from-literature-to-inspire-you/,Success,,
https://www.dailywritingtips.com/english-grammar-101-verb-mood/,Success,,
https://www.dailywritingtips.com/how-to-avoid-bias-in-your-writing/,Success,,
https://www.dailywritingtips.com/the-writing-process/,Success,,
https://www.dailywritingtips.com/what-is-irony-with-examples/,Success,,
https://www.dal.ca/dept/clt.html,Success,,
https://www.dalailama.com/,Success,,
https://www.dalailama.com/messages/acceptance-speeches/nobel-peace-prize/nobel-peace-prize,Success,,
https://www.dalailama.com/messages/acceptance-speeches/nobel-peace-prize/nobel-peace-prize-nobel-lecture,Success,,
https://www.dalailama.com/messages/acceptance-speeches/nobel-peace-prize/nobel-peace-prize/nobel-peace-prize,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dalailama.com/page.120.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dali-gallery.com/,Success,,
https://www.dalton.manchester.ac.uk/connect/schools-colleges-public/,Success,,
https://www.danah.org/researchBibs/sns.html,Success,,
https://www.dandoeandomonitor.com/,Success,,
https://www.dandoeandomonitor.com/&quot; target=&quot;_blank,Failed,Failed to establish a connection,
https://www.daniweb.com/programming/software-development/threads/134208/working-with-object-variable-type,Success,,
https://www.daniweb.com/programming/software-development/threads/184056/suspending-or-stopping-a-thread-in-applet,Success,,
https://www.danslelakehouse.com/2015/01/diy-borax-crystals.html,Success,,
https://www.dartmouth.edu/~chemlab/techniques/calorimeter.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dartmouth.edu/~milton/reading_room/pl/book_10/index.shtml,Success,,
https://www.dartmouth.edu/~welderco/OrgoI/IonicBonds.htm,Success,,
https://www.darwins-theory-of-evolution.com/,Success,,
https://www.daveramsey.com/blog/how-to-make-a-zero-based-budget,Success,,
https://www.davidbeckham.com/,Success,,
https://www.daviddarling.info/encyclopedia/D/dermis.html,Success,,
https://www.daviddarling.info/encyclopedia/P/polynomial.html,Success,,
https://www.daviddarling.info/encyclopedia/S/skeletal_muscle_groups.html,Success,,
https://www.daviddarling.info/encyclopedia/S/spinal_column.html,Success,,
https://www.daviddarling.info/encyclopedia/W/AE_wood_pellet_cost_and_availability.html,Success,,
https://www.daviddarling.info/encyclopedia/W/wormhole.html,Success,,
https://www.davidvl.org/Achieve/achieve.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.daypoems.net/poems/1900.html,Success,,
https://www.dboc.net/rouen/oc_rouen_gros_en.php,Success,,
https://www.dcn-cde.ca.gov/CRT/graph/Sequencing/Chain.pdf,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dcode.fr/gcd,Success,,
https://www.ddr-geschichte.de/,Success,,
https://www.deadiversion.usdoj.gov/pubs/brochures/steroids/professionals/,Success,,
https://www.deanza.edu/faculty/old-domain.html?path=%252fflemingjohn%252fstories%252fstoryreader%252423,Success,,
https://www.debates.org/,Success,,
https://www.debt.org/credit/collection-agencies/debt-collectors/,Success,,
https://www.dec.ny.gov/permits/6064.html,Success,,
https://www.decodedscience.org/practical-uses-matrix-mathematics/40494,404,"('Not Found', 'Nothing matches the given URI')",
https://www.deedeeparis.com/blog/,Success,,
https://www.degreequery.com/educated-class/,Success,,
https://www.delange.org/Zocalo/Zocalo.htm,Failed,Failed to establish a connection,
https://www.deltasd.bc.ca/nd/library/NDSSOnlineCourses/OnlineCourses/FallofHongKong/index.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.democrats.org/party-platform,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dentalinsurance.com/,Success,,
https://www.denverpost.com/opinion/editorials/,Success,,
https://www.departments.bucknell.edu/russian/const/constit.html,Success,,
https://www.deseretnews.com/top/443/3/The-Revenue-Act-of-1942-A-History-of-Rising-Income-Taxes.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.designer-daily.com/50-brilliant-creative-advertisements-for-your-inspiration-3169,Success,,
https://www.desmogblog.com/2014/09/05/what-does-climate-adaptation-actually-look-check-out-awesome-new-infographic-series-cambridge,Success,,
https://www.desmogblog.com/sites/beta.desmogblog.com/files/IPCC%20AR5_Employment_Infographic_WEB_EN.pdf,Success,,
https://www.desmogblog.com/sites/beta.desmogblog.com/files/IPCC_AR5__Implications_for_Agriculture__Infographic__WEB_EN%20%281%29.pdf,Success,,
https://www.desmogblog.com/sites/beta.desmogblog.com/files/IPCC_AR5__Implications_for_Buildings__Infographic__WEB_EN_0.pdf,Success,,
https://www.desmogblog.com/sites/beta.desmogblog.com/files/IPCC_AR5__Implications_for_Energy__Infographic__WEB_EN.pdf,Success,,
https://www.desmos.com,Success,,
https://www.desmos.com/calculator,Success,,
https://www.desmos.com/calculator/0nhiz1nget,Success,,
https://www.desmos.com/calculator/59qdbtnlzy,Success,,
https://www.desmos.com/calculator/5iiipw44r6,Success,,
https://www.desmos.com/calculator/61qfatzci1,Success,,
https://www.desmos.com/calculator/8ubngtz3ei,Success,,
https://www.desmos.com/calculator/bhfsj9v7by,Success,,
https://www.desmos.com/calculator/dtubpvfour,Success,,
https://www.desmos.com/calculator/fs3lx8gptb,Success,,
https://www.desmos.com/calculator/jztjnself7,Success,,
https://www.desmos.com/calculator/p7vd3cdmei,Success,,
https://www.desmos.com/calculator/q2akbfqxkb,Success,,
https://www.desmos.com/calculator/wehovfv5f1,Success,,
https://www.desmos.com/calculator/wud0qyaat2,Success,,
https://www.desmos.com/calculator/xhzzdclcyl,Success,,
https://www.desnivel.com//,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://www.desnivel.com/
https://www.destinoseuskadi.com/,Success,,
https://www.deutschebahn.com/de,Success,,
https://www.deutschepost.de/de.html,Success,,
https://www.deutschland-reise.de/urlaub/rhein/,404,"('Not Found', 'Nothing matches the given URI')",
https://www.deviantart.com/&quot;&gt;,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dezeen.com/tag/electric-cars/,Success,,
https://www.dfb.de/en/national-teams/,Success,,
https://www.dgp.toronto.edu/people/mooncake/thesis/node9.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.dhb.de,Success,,
https://www.dhmo.org/facts.html,Success,,
https://www.dhs.gov/how-do-i/find-flood-maps-and-insurance,Success,,
https://www.diabetes.org/diabetes,Success,,
https://www.diabetes.org/fitness,Success,,
https://www.diabetes.org/food-and-fitness/food/my-food-advisor/,404,"('Not Found', 'Nothing matches the given URI')",
https://www.diabetes.org/resources/statistics/statistics-about-diabetes,Success,,
https://www.diabetes.org/risk-test,Success,,
https://www.diabetesadvocacyalliance.org/html/resources_diabetes_facts_future.html,Success,,
https://www.dicegamedepot.com/liars-dice-rules/,Success,,
https://www.dictionary.com,Success,,
https://www.dictionary.com/,Success,,
https://www.dictionary.com/browse/absolute-monarchy,Success,,
https://www.dictionary.com/browse/agogic,Success,,
https://www.dictionary.com/browse/american-dream,Success,,
https://www.dictionary.com/browse/dictatorship?s=t,Success,,
https://www.dictionary.com/browse/discourse,Success,,
https://www.dictionary.com/browse/fable,Success,,
https://www.dictionary.com/browse/fairy--tale,Success,,
https://www.dictionary.com/browse/fortuitous?s=t,Success,,
https://www.dictionary.com/browse/generation,Success,,
https://www.dictionary.com/browse/ideal?s=t,Success,,
https://www.dictionary.com/browse/international,Success,,
https://www.dictionary.com/browse/pacifist,Success,,
https://www.dictionary.com/browse/pathos,Success,,
https://www.dictionary.com/browse/persecuted,Success,,
https://www.dictionary.com/browse/protagonist,Success,,
https://www.dictionary.com/browse/republic?s=t,Success,,
https://www.dictionary.com/browse/soliloquy,Success,,
https://www.dictionary.com/browse/status-quo,Success,,
https://www.dictionary.com/e/,Success,,
https://www.dictionary.com/e/contact/,Success,,
https://www.dictionary.com/e/context-clues/,Success,,
https://www.dictionary.com/e/s/literary-terms/#metaphor,Success,,
https://www.didaskalia.net/issues/vol3no1/douglas.html,Success,,
https://www.didieraccord.com/exercices/index.php?ex=1.2.4,404,"('Not Found', 'Nothing matches the given URI')",
https://www.didieraccord.com/exercices/index.php?ex=1.3.3,404,"('Not Found', 'Nothing matches the given URI')",
https://www.didieraccord.com/exercices/index.php?ex=2.1.2.3,404,"('Not Found', 'Nothing matches the given URI')",
https://www.didieraccord.com/exercices/index.php?ex=2.1.2.4,404,"('Not Found', 'Nothing matches the given URI')",
https://www.didieraccord.com/exercices/index.php?ex=2.1.3.2,404,"('Not Found', 'Nothing matches the given URI')",
https://www.didieraccord.com/exercices/index.php?ex=3.1.4,404,"('Not Found', 'Nothing matches the given URI')",
https://www.didieraccord.com/exercices/index.php?ex=4.2.2,404,"('Not Found', 'Nothing matches the given URI')",
https://www.diegorivera.org/,Success,,
https://www.diffen.com/difference/Abiotic_vs_Biotic,Success,,
https://www.diffen.com/difference/Accuracy_vs_Precision,Success,,
https://www.diffen.com/difference/Allele_vs_Gene,Success,,
https://www.diffen.com/difference/Archaea_vs_Bacteria,Success,,
https://www.diffen.com/difference/Communism_vs_Socialism,Success,,
https://www.diffen.com/difference/Covalent_Bonds_vs_Ionic_Bonds,Success,,
https://www.diffen.com/difference/Eukaryotic_Cell_vs_Prokaryotic_Cell,Success,,
https://www.diffen.com/difference/Hurricane_vs_Typhoon,Success,,
https://www.diffen.com/difference/Kinetic_Energy_vs_Potential_Energy,Success,,
https://www.diffen.com/difference/LAN_vs_WAN,Success,,
https://www.differencebetween.com/difference-between-neurotransmitters-and-vs-hormones/,Success,,
https://www.digg.com&quot;&gt;Digg&lt;/a&gt;,Failed,Failed to establish a connection,
https://www.digg.com/&quot;&gt;,404,"('Not Found', 'Nothing matches the given URI')",
https://www.digitalcitizen.life/libraries-great-feature-windows-7,Success,,
https://www.digitalhistory.uh.edu/learning_history/children_ww2/children_ww2_clark.cfm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.digitaltrends.com/mobile/cell-phone-buying-guide/,Success,,
https://www.digitaltrends.com/mobile/how-to-track-a-cell-phone/,Success,,
https://www.digitaltrends.com/photography/best-ways-get-photos-android/,Success,,
https://www.digitaltrends.com/wp-content/uploads/2011/10/steve-jobs-holding-iphone.jpg,404,"('Not Found', 'Nothing matches the given URI')",
https://www.digitalunite.com/technology-guides/microsoft-office/microsoft-word,Success,,
https://www.dimensionsofculture.com/2010/11/culture-and-family-dynamics/,Success,,
https://www.dinero.com/edicion-impresa/regiones/articulo/las-claves-del-exito-bogota-recaudo-impuestos/210858,Success,,
https://www.dior.com/en_us,Success,,
https://www.diplomatie.gouv.fr/fr/dossiers-pays/iles-fidji/presentation-des-fidji/,Success,,
https://www.dis.ulpgc.es/canarias/,Success,,
https://www.discoverfrance.net/Boutique/Travel/Car_Leasing/driving_in_france.shtml,Success,,
https://www.discoverfrance.net/France/DF_holidays.shtml,Success,,
https://www.discoverfrance.net/France/Images/Franco-American/French_or_Foe-sm.gif,Success,,
https://www.discoverfrance.net/France/Paris/Monuments-Paris/Eiffel.shtml,Success,,
https://www.discoverhongkong.com/usa/index.jsp,404,"('Not Found', 'Nothing matches the given URI')",
https://www.discovermagazine.com:443/planet-earth/evolutions-simple-machines-that-make-the-animal-world-go-round,Success,,
https://www.discoverpuertorico.com/,Success,,
https://www.discovery.com/tv-shows/curiosity/topics/milky-way-pictures.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.discoverybangladesh.com/meetbangladesh/climate.html,Success,,
https://www.discoveryeducation.com/,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://www.discoveryeducation.com/
https://www.discoveryeducation.com/&amp;blnFromSearch=1&amp;productcode=US,404,"('Not Found', 'Nothing matches the given URI')",
https://www.discoveryeducation.com/?errmsg=please%20provide%20a%20username%20and%20password&amp;returnUrl=player.discoveryeducation.com&amp;query_string=%2Findex.cfm%3FguidAssetId%3D07B836F8-A20C-47EF-88D3-14071AB53520,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=07B836F8-A20C-47EF-88D3-14071AB53520
https://www.discoverylife.com/,Success,,
https://www.disneylandparis.com/fr-fr/index.xhtml,Success,,
https://www.distancefromto.net/distance-from-verona-it-to-mantova-it,Success,,
https://www.diversalertnetwork.org/health/hazardous-marine-life/box-jellyfish,Success,,
https://www.divorcerate.org/,Success,,
https://www.divorcesource.com/ds/property/financial-risks-involved-with-divorce-506.shtml,Success,,
https://www.dkfindout.com/us/earth/rivers/how-does-an-oxbow-lake-form/,Success,,
https://www.dms.umontreal.ca/~andrew/Binomial/,Success,,
https://www.dna.gov/basics/analysis/str,Failed,Failed to establish a connection,
https://www.dna2z.com/DNA-o-gram/,Success,,
https://www.dnatube.com/video/3421/ATP-cycle,Success,,
https://www.dnatube.com/video/4310/RNA-Extraction-from-Tissue,Success,,
https://www.dnr.state.oh.us/watercraft/safetytips/PFDs/tabid/2886/Default.aspx,Failed,Failed to establish a connection,
https://www.do2learn.com/games/facialexpressions/face.htm,Success,,
https://www.docstoc.com/docs/15765385/5th-Grade-SAMPLE-Daily-Math-Schedule,Failed,Failed to establish a connection,
https://www.docstoc.com/docs/679894/Basic-Geography-with-maps-of-the-Spanish-speaking-world,Failed,Failed to establish a connection,
https://www.doctissimo.fr/html/dossiers/dents/niv2/dents-dentiste-visite-controle.htm,Success,,
https://www.doctissimo.fr/html/nutrition/poids/nu_7660_obesite_progression_france.htm,Success,,
https://www.documentfoundation.org/governance/history/,Success,,
