"COUNT","MAX","HTTPS"
1,65616,"https://tinybuddha.com/blog/how-to-mend-a-broken-friendship-even-if-youre-not-on-speaking-terms/"
1,67564,"https://tinyhousetalk.com/900-sf-penguin-house-in-tokyo/"
1,129491,"https://tlt.suny.edu/originaldocumentation/library/cm/mistakes.htm"
1,74958,"https://tobyrush.com/theorypages/pdf/0209nonharmonictones.pdf"
1,89787,"https://toietmoietc.com/voyage/"
1,263027,"https://tomdrummond.com/learning-frame/"
1,65253,"https://tonedear.com/ear-training/intervals"
1,73999,"https://tonesavvy.com/emusictheory/"
1,113856,"https://toolstud.io/data/bandwidth.php"
1,71460,"https://tourismtrirhena.com/destinationen/schwarzwald/"
1,60854,"https://tout.lemonde.fr/"
1,241870,"https://training.seer.cancer.gov/anatomy/body/terminology.html"
1,76785,"https://training.seer.cancer.gov/anatomy/reproductive/male/testes.html"
1,64298,"https://transferwise.com/us/currency-converter/eur-to-usd-rate"
1,89789,"https://translate.google.com/?hl=en&amp;sl=es&amp;u=https://jmarcano.com/biodiverso/endanger/tortuga/laud.html&amp;sa=X&amp;oi=translate&amp;resnum=2&amp;ct=result&amp;prev=/search%3Fq%3Dtortuga%2Btinglar%26hl%3Den"
1,70713,"https://travel.dahangzhou.com/shanghai/290/"
1,77647,"https://travelguide.sunnychina.com/travel_image/13490/28317/1"
1,77647,"https://travelguide.sunnychina.com/travel_intro_13471.html"
1,77647,"https://travelguide.tripc.com/travel_image/13310/27343/1"
1,81927,"https://travelsofadam.com/2013/11/german-castles-hohenzollern/"
1,81096,"https://traveltips.usatoday.com/climate-landforms-north-africa-105976.html"
1,81347,"https://traveltips.usatoday.com/major-landforms-syria-63558.html"
1,61139,"https://travelyucatan.com/campeche-mexico/"
1,90865,"https://treasury.govt.nz/information-and-services/new-zealand-economy"
1,304183,"https://trekmovie.com/2014/07/04/watch-captain-kirks-patriotic-speech-from-omega-glory/"
1,65489,"https://triage.webpoisoncontrol.org/#/exclusions"
1,220773,"https://ts1.mm.bing.net/th?id=I4809096931180632&amp;pid=1.1"
1,64878,"https://tudorhistory.org/jane/"
1,82572,"https://turbotax.intuit.com/tax-tips/irs-tax-return/2017-tax-reform-legislation-what-you-should-know/L96aFuPhc"
1,84522,"https://turner.faculty.swau.edu/mathematics/math110de/materials/double/"
1,84054,"https://tutor-usa.com/free/algebra/worksheet/factoring-trinomials-leading-coefficient-gt-1"
1,75250,"https://tutorial.math.lamar.edu/classes/alg/expfunctions.aspx"
1,66980,"https://tutorial.math.lamar.edu/classes/alg/graphrationalfcns.aspx"
1,110731,"https://tutorial.math.lamar.edu/classes/alg/integerexponents.aspx#pre_inte_ex1_a"
1,71666,"https://tutorial.math.lamar.edu/classes/calci/absextrema.aspx"
1,83357,"https://tutorial.math.lamar.edu/classes/calci/areabetweencurves.aspx"
1,85403,"https://tutorial.math.lamar.edu/classes/calci/avgfcnvalue.aspx"
1,70183,"https://tutorial.math.lamar.edu/classes/calci/chainrule.aspx"
1,85461,"https://tutorial.math.lamar.edu/classes/calci/computingdefiniteintegrals.aspx"
1,70887,"https://tutorial.math.lamar.edu/classes/calci/criticalpoints.aspx"
1,75859,"https://tutorial.math.lamar.edu/classes/calci/differentials.aspx"
1,75563,"https://tutorial.math.lamar.edu/classes/calci/diffinvtrigfcns.aspx"
1,70982,"https://tutorial.math.lamar.edu/classes/calci/newtonsmethod.aspx"
1,70983,"https://tutorial.math.lamar.edu/classes/calci/optimization.aspx"
1,213104,"https://tutorial.math.lamar.edu/classes/calci/productquotientrule.aspx"
1,75440,"https://tutorial.math.lamar.edu/classes/calci/relatedrates.aspx"
1,84112,"https://tutorial.math.lamar.edu/classes/calci/substitutionruledefinite.aspx"
1,72354,"https://tutorial.math.lamar.edu/classes/calci/trigequations_calci.aspx"
1,213164,"https://tutorial.math.lamar.edu/classes/calcii/approximatingdefintegrals.aspx"
1,213244,"https://tutorial.math.lamar.edu/classes/calcii/convergenceofseries.aspx"
1,81664,"https://tutorial.math.lamar.edu/classes/calcii/improperintegrals.aspx"
1,213204,"https://tutorial.math.lamar.edu/classes/calcii/integralswithtrig.aspx"
1,71628,"https://tutorial.math.lamar.edu/classes/calcii/parametriceqn.aspx"
1,84178,"https://tutorial.math.lamar.edu/classes/calcii/partialfractions.aspx"
1,84389,"https://tutorial.math.lamar.edu/classes/calcii/polartangents.aspx"
1,87011,"https://tutorial.math.lamar.edu/classes/calcii/powerseries.aspx"
1,87211,"https://tutorial.math.lamar.edu/classes/calcii/ratiotest.aspx"
1,88460,"https://tutorial.math.lamar.edu/classes/calcii/seriescomptest.aspx"
1,84085,"https://tutorial.math.lamar.edu/classes/calcii/surfacearea.aspx"
1,89304,"https://tutorial.math.lamar.edu/classes/calcii/trigsubstitutions.aspx"
1,84115,"https://tutorial.math.lamar.edu/classes/calciii/changeofvariables.aspx"
1,84087,"https://tutorial.math.lamar.edu/classes/de/directionfields.aspx"
1,80431,"https://tutorial.math.lamar.edu/classes/de/eulersmethod.aspx"
1,84120,"https://tutorial.math.lamar.edu/classes/de/separable.aspx"
1,87065,"https://tutorial.math.lamar.edu/extras/algebratrigreview/trigfunctions.aspx"
1,66934,"https://tutorial.math.lamar.edu/problems/alg/graphrationalfcns.aspx"
1,76377,"https://tutorial.math.lamar.edu/problems/alg/systemstwovrble.aspx"
1,63428,"https://tutoring.asu.edu/sites/default/files/Persuasive%20Essay%20Structure.pdf"
1,76685,"https://tva.canoe.ca/stations/cfcm/"
1,246238,"https://twaintimes.net/page2.html"
1,113850,"https://tweakheadz.com/signal-flow-1/"
1,292381,"https://twitter.com/pghmurals?lang=en"
1,208333,"https://u-s-history.com/pages/h2229.html"
1,200878,"https://u-s-history.com/pages/h468.html"
1,86594,"https://ucanr.edu/sites/spanish/calendario/major_holidays_and_celebrations_of_spanish-speaking_countries/"
1,117644,"https://ucmp.berkeley.edu/archaea/archaeamm.html"
1,86822,"https://ucmp.berkeley.edu/diapsids/birds/archaeopteryx.html"
1,86294,"https://ucmp.berkeley.edu/education/explorations/tours/geotime/index.html"
1,71954,"https://ucmp.berkeley.edu/help/taxaform.html"
1,68922,"https://ucmp.berkeley.edu/history/leeuwenhoek.html"
1,295538,"https://ucmp.berkeley.edu/history/malthus.html"
1,68650,"https://ucmp.berkeley.edu/history/thuxley.html"
1,113036,"https://udel.edu/~mcdonald/stathyptesting.html"
1,73752,"https://ufw.org/"
1,70686,"https://umanitoba.ca/student/academiclearning/media/Finding_Main_Ideas_NEW.pdf"
1,76313,"https://unclesagainstdrunkdrivers.blogspot.com/"
1,303371,"https://undsci.berkeley.edu/article/howscienceworks_19"
1,64600,"https://undsci.berkeley.edu/article/intro_01"
1,83131,"https://unfccc.int/kyoto_protocol/items/2830.php"
1,302858,"https://unfccc.int/process-and-meetings/the-paris-agreement/what-is-the-paris-agreement"
1,69306,"https://unofficialnetworks.com/2019/01/27/10-deadly-avalanches/"
1,77624,"https://unravellingmag.com/articles/portuguese-and-spanish/"
1,211189,"https://unseenflirtspoetry.wordpress.com/2011/01/20/romeo-and-juliets-first-kiss-act-one-scene-four/"
1,208619,"https://upge.wn.com/?query=margaret+walker&template=cheetah-photo-search%2Findex.txt&sources=youtube&sources=vimeo&sources=dailymotion&sources=yahoo&sources=blip&action=search"
1,217351,"https://upload.wikimedia.org/wikipedia/commons/0/01/0-4-4-0.jpg"
1,243390,"https://upload.wikimedia.org/wikipedia/commons/0/01/Anti-HLA_agglutinated_RBC.png"
1,258824,"https://upload.wikimedia.org/wikipedia/commons/0/04/Star_polygon_3-1.svg"
1,241793,"https://upload.wikimedia.org/wikipedia/commons/0/04/Tamaki_Drive_Cycleway_On_A_Sunny_Day.jpg"
1,241794,"https://upload.wikimedia.org/wikipedia/commons/0/0b/Ice_hockey_layout.svg"
1,241875,"https://upload.wikimedia.org/wikipedia/commons/0/0e/Chris_Carter_-_Pawtucket_Red_Sox.jpg"
1,260407,"https://upload.wikimedia.org/wikipedia/commons/1/10/Magtf.gif"
1,241890,"https://upload.wikimedia.org/wikipedia/commons/1/11/JTF-GTMO_trooper_getting_a_flu_shot_Nov_2_2007.jpg"
1,242020,"https://upload.wikimedia.org/wikipedia/commons/1/13/Nucleus_ER.png"
1,241661,"https://upload.wikimedia.org/wikipedia/commons/1/14/Baseball_field_overview.png"
1,242469,"https://upload.wikimedia.org/wikipedia/commons/1/16/Montblanc_granite_phenocrysts.JPG"
1,291410,"https://upload.wikimedia.org/wikipedia/commons/1/1b/Sprained_foot.jpg"
1,260407,"https://upload.wikimedia.org/wikipedia/commons/1/1b/Stocksfall7july.PNG"
1,241765,"https://upload.wikimedia.org/wikipedia/commons/1/1f/Gumball_machines_Dallas_2008.jpg"
1,73164,"https://upload.wikimedia.org/wikipedia/commons/2/21/DNA_human_male_chromosomes.gif"
1,217521,"https://upload.wikimedia.org/wikipedia/commons/2/24/8_Women_with_a_BMI_of_30.JPG"
1,241883,"https://upload.wikimedia.org/wikipedia/commons/2/24/It_Takes_Taxes_and_Bonds_-_NARA_-_534022.jpg"
1,242020,"https://upload.wikimedia.org/wikipedia/commons/2/25/Kinetochore.jpg"
1,241764,"https://upload.wikimedia.org/wikipedia/commons/2/29/BeechwGrapesOrangeMat540.jpg"
1,290762,"https://upload.wikimedia.org/wikipedia/commons/2/29/Children_playing_soccer.jpg"
1,241781,"https://upload.wikimedia.org/wikipedia/commons/2/29/USMC-090830-M-4913M-055.jpg"
1,241784,"https://upload.wikimedia.org/wikipedia/commons/2/29/US_Navy_060618-N-4166B-132_A_B-2_Stealth_Bomber_assigned_to_Whiteman_Air_Force_Base_%28AFB%29%2C_Mo._leads_an_aerial_flight_formation_during_Exercise_Valiant_Shield_2006.jpg"
1,242525,"https://upload.wikimedia.org/wikipedia/commons/3/32/Syringe.jpgpg"
1,216468,"https://upload.wikimedia.org/wikipedia/commons/3/33/USMC_Marathon.jpg"
1,241887,"https://upload.wikimedia.org/wikipedia/commons/3/33/Wikipedia_in_binary.svg"
1,304183,"https://upload.wikimedia.org/wikipedia/commons/3/34/United_States_land_claims_and_cessions_1782-1802.png"
1,242461,"https://upload.wikimedia.org/wikipedia/commons/3/38/Types_of_current.svg"
1,258826,"https://upload.wikimedia.org/wikipedia/commons/3/39/MUTCD_R1-2.svg"
1,241687,"https://upload.wikimedia.org/wikipedia/commons/3/3f/Neapolitan_ice_cream_UK.JPG"
1,241794,"https://upload.wikimedia.org/wikipedia/commons/3/3f/Table_hockey_playing.JPG"
1,241125,"https://upload.wikimedia.org/wikipedia/commons/4/40/Proxima_Centauri.jpeg"
1,290122,"https://upload.wikimedia.org/wikipedia/commons/4/41/DSC06193_-_copia.JPG"
1,258824,"https://upload.wikimedia.org/wikipedia/commons/4/41/Regular_hexagon.svg"
1,241768,"https://upload.wikimedia.org/wikipedia/commons/4/42/Change_Round-Up_Concept.jpg"
1,218861,"https://upload.wikimedia.org/wikipedia/commons/4/42/Golden_triangle_in_pentagon.svg"
1,242193,"https://upload.wikimedia.org/wikipedia/commons/4/43/Astrocytes.jpg"
1,291410,"https://upload.wikimedia.org/wikipedia/commons/4/45/Swimming.breaststroke.arp.750pix.jpg"
1,241781,"https://upload.wikimedia.org/wikipedia/commons/4/46/Cy_young_pitching.jpg"
1,241758,"https://upload.wikimedia.org/wikipedia/commons/4/48/Tax-receipt_-_211_or_210_B.C..JPG"
1,85211,"https://upload.wikimedia.org/wikipedia/commons/4/49/Erfurter_Weihnachtsmarkt.JPG"
1,83170,"https://upload.wikimedia.org/wikipedia/commons/4/4a/Composition_of_Inverses.png"
1,262232,"https://upload.wikimedia.org/wikipedia/commons/5/50/Die_Pyramiden_von_Meroe_French_nach_Schmidt.jpg"
1,241759,"https://upload.wikimedia.org/wikipedia/commons/5/50/InterestRatesSwaps1.JPG"
1,242477,"https://upload.wikimedia.org/wikipedia/commons/5/51/Zaffiro_tagliato.jpg"
1,242142,"https://upload.wikimedia.org/wikipedia/commons/5/53/Shepherd_526-600.jpg"
1,243397,"https://upload.wikimedia.org/wikipedia/commons/5/55/Lung_and_diaphragm.jpg"
1,219698,"https://upload.wikimedia.org/wikipedia/commons/5/56/BeijingSkeetMedalists.JPG"
1,260407,"https://upload.wikimedia.org/wikipedia/commons/5/57/Pie_chart.jpeg"
1,241757,"https://upload.wikimedia.org/wikipedia/commons/5/58/Graduated_Cylinder_tall_form_250ml.svg"
1,262234,"https://upload.wikimedia.org/wikipedia/commons/5/5c/Rock-and-roll-hall-of-fame-sunset.jpg"
1,244805,"https://upload.wikimedia.org/wikipedia/commons/5/5e/Heart_attack_diagram.png"
1,242477,"https://upload.wikimedia.org/wikipedia/commons/5/5e/Rubis_2%28Vietnam%29.jpg"
1,241784,"https://upload.wikimedia.org/wikipedia/commons/6/61/B-2_Spirit_060608-F-3488S-008.jpg"
1,242194,"https://upload.wikimedia.org/wikipedia/commons/6/64/Illu_stomach2.jpg"
1,241763,"https://upload.wikimedia.org/wikipedia/commons/6/66/1911_Missouri_Baseball_Team.JPG"
1,219300,"https://upload.wikimedia.org/wikipedia/commons/6/68/Fitter's_vice_(Parkinson's_Perfect).jpg"
1,220405,"https://upload.wikimedia.org/wikipedia/commons/6/68/Reed-ivory-billed.png"
1,242477,"https://upload.wikimedia.org/wikipedia/commons/6/6a/Emerald.png"
1,292086,"https://upload.wikimedia.org/wikipedia/commons/6/6a/Smd_d019_method_of_drawing_various_angles_by_use_of_triangles.png"
1,239066,"https://upload.wikimedia.org/wikipedia/commons/6/6c/US_state_abbrev_map.png"
1,80623,"https://upload.wikimedia.org/wikipedia/commons/6/6d/Kassel%2C_Dokumenta%2C_Landschaft_im_Dia.jpg"
1,290047,"https://upload.wikimedia.org/wikipedia/commons/7/70/Leonhard_Euler.jpeg"
1,262369,"https://upload.wikimedia.org/wikipedia/commons/7/72/World_religions_pie_chart.png"
1,219288,"https://upload.wikimedia.org/wikipedia/commons/7/75/Sierpi.jpg"
1,241755,"https://upload.wikimedia.org/wikipedia/commons/7/7b/Gram_%28pen_cap_on_scale%29.jpg"
1,77285,"https://upload.wikimedia.org/wikipedia/commons/7/7b/ThaliaSodi.jpg"
1,244641,"https://upload.wikimedia.org/wikipedia/commons/7/7c/Soma-cube-assembled.jpg"
1,244817,"https://upload.wikimedia.org/wikipedia/commons/7/7c/Teenager-with-acne.jpg"
1,242469,"https://upload.wikimedia.org/wikipedia/commons/7/7e/RhyoliteUSGOV.jpg"
1,220405,"https://upload.wikimedia.org/wikipedia/commons/8/82/Leatherback_sea_turtle_benson_swfsc.jpg"
1,243411,"https://upload.wikimedia.org/wikipedia/commons/8/84/Diverse_e_Coli.png"
1,83145,"https://upload.wikimedia.org/wikipedia/commons/8/8a/Citizen-Einstein.jpg"
1,258712,"https://upload.wikimedia.org/wikipedia/commons/8/8b/Immagine-20-1024x600.png"
1,241880,"https://upload.wikimedia.org/wikipedia/commons/8/8d/Batter_%28PSF%29.png"
1,290762,"https://upload.wikimedia.org/wikipedia/commons/9/90/Armedforces_crosscountry_coppingerandballas.jpg"
1,241860,"https://upload.wikimedia.org/wikipedia/commons/9/90/Malawi_interest_rates.JPG"
1,241772,"https://upload.wikimedia.org/wikipedia/commons/9/91/Golden_spiral_in_rectangles.svg"
1,218839,"https://upload.wikimedia.org/wikipedia/commons/9/93/Intersecting_Planes.PNG"
1,241771,"https://upload.wikimedia.org/wikipedia/commons/9/93/Mukwonago_HS_parking_lot.jpg"
1,218230,"https://upload.wikimedia.org/wikipedia/commons/9/98/Real_Number_Line.PNG"
1,262246,"https://upload.wikimedia.org/wikipedia/commons/9/99/Gable_%28PSF%29.png"
1,290216,"https://upload.wikimedia.org/wikipedia/commons/9/99/Human_respiratory_system-NIH.PNG"
1,260407,"https://upload.wikimedia.org/wikipedia/commons/9/99/Venn0001.svg"
1,242240,"https://upload.wikimedia.org/wikipedia/commons/9/9c/Handmade_oil_painting_reproduction_of_Ibn_Battuta_in_Egypt%2C_a_painting_by_Hippolyte_Leon_Benett..jpg"
1,241769,"https://upload.wikimedia.org/wikipedia/commons/9/9f/Chicklet-currency.jpg"
1,244817,"https://upload.wikimedia.org/wikipedia/commons/9/9f/Squamous_Cell_Carcinoma.jpg"
1,241791,"https://upload.wikimedia.org/wikipedia/commons/a/a3/Lents_Farmers_Market.jpg"
1,241868,"https://upload.wikimedia.org/wikipedia/commons/a/a3/River_Hill_girls_2009_free-throw.jpg"
1,68920,"https://upload.wikimedia.org/wikipedia/commons/a/a4/PascalTriangleAnimated.gif"
1,241762,"https://upload.wikimedia.org/wikipedia/commons/a/a5/Glazed-Donut.jpg"
1,219622,"https://upload.wikimedia.org/wikipedia/commons/a/a6/Dicynodont_0384.JPG"
1,241880,"https://upload.wikimedia.org/wikipedia/commons/a/a6/USMC-110108-M-3244N-051.jpg"
1,242195,"https://upload.wikimedia.org/wikipedia/commons/a/a7/Blister_from_burns_(top).png"
1,241792,"https://upload.wikimedia.org/wikipedia/commons/a/a8/Gas_meter.JPG"
1,242193,"https://upload.wikimedia.org/wikipedia/commons/a/a8/Neuron_with_oligodendrocyte_and_myelin_sheath.svg"
1,216344,"https://upload.wikimedia.org/wikipedia/commons/a/a8/Simple_number_line.svg"
1,241775,"https://upload.wikimedia.org/wikipedia/commons/a/a9/Jubilee_crowd.jpg"
1,241783,"https://upload.wikimedia.org/wikipedia/commons/a/aa/Silver_dollar_pancakes.JPG"
1,304196,"https://upload.wikimedia.org/wikipedia/commons/a/aa/Visualization-of-How-a-Bill-Becomes-a-Law_Mike-WIRTH.jpg"
1,241777,"https://upload.wikimedia.org/wikipedia/commons/a/ac/Celebrating_Labor_Day_2009%2C_Guantanamo_-b.jpg"
1,290053,"https://upload.wikimedia.org/wikipedia/commons/a/ae/Real_2-space_as_square_grid.png"
1,241638,"https://upload.wikimedia.org/wikipedia/commons/b/b3/Celestia_sun.jpg"
1,85993,"https://upload.wikimedia.org/wikipedia/commons/b/b4/Suisse_2005_Berne_ours.jpg"
1,241776,"https://upload.wikimedia.org/wikipedia/commons/b/b6/1904_Olympic_sprint.jpg"
1,219297,"https://upload.wikimedia.org/wikipedia/commons/b/b6/SimilarGoldenRectangles.png"
1,91038,"https://upload.wikimedia.org/wikipedia/commons/b/b9/Football_iu_1996.jpg"
1,241774,"https://upload.wikimedia.org/wikipedia/commons/b/ba/M%26M%27s_Plain.jpg"
1,241795,"https://upload.wikimedia.org/wikipedia/commons/b/bb/Literacy_Day_in_India_1947.jpg"
1,241779,"https://upload.wikimedia.org/wikipedia/commons/b/bc/Camry_Speed_Odometer.jpg"
1,304179,"https://upload.wikimedia.org/wikipedia/commons/b/be/Constitution_of_the_United_States%2C_all_pages.jpg"
1,241865,"https://upload.wikimedia.org/wikipedia/commons/b/bf/Hexaaquatitanium%28III%29-solution.jpg"
1,258824,"https://upload.wikimedia.org/wikipedia/commons/b/bf/Regular_pentagon.png"
1,242195,"https://upload.wikimedia.org/wikipedia/commons/c/c1/Layers_of_the_skin.jpg"
1,219597,"https://upload.wikimedia.org/wikipedia/commons/c/c1/OLS_example_weight_vs_height_scatterplot.svg"
1,241094,"https://upload.wikimedia.org/wikipedia/commons/c/c2/Colorado_Buffaloes-Folsom_Field_CU-FSU_2007.JPG"
1,216235,"https://upload.wikimedia.org/wikipedia/commons/c/c2/Solar_sys.jpg"
1,241867,"https://upload.wikimedia.org/wikipedia/commons/c/c3/Delicious_Coffee%21.png"
1,241888,"https://upload.wikimedia.org/wikipedia/commons/c/c3/Handing_out_of_Today_Freesheet.jpg"
1,241242,"https://upload.wikimedia.org/wikipedia/commons/c/c5/MeasuringCups.jpg"
1,258831,"https://upload.wikimedia.org/wikipedia/commons/c/c5/Original_Brixworth_Plan.jpg"
1,290216,"https://upload.wikimedia.org/wikipedia/commons/c/c6/Healthy_lung-smokers_lung.jpg"
1,241521,"https://upload.wikimedia.org/wikipedia/commons/c/c7/Inches.JPG"
1,241861,"https://upload.wikimedia.org/wikipedia/commons/c/c7/Mobile_phone_PHS_Japan_1997-2003.jpg"
1,304181,"https://upload.wikimedia.org/wikipedia/commons/c/c8/Virginia_Plan.png"
1,262249,"https://upload.wikimedia.org/wikipedia/commons/c/ca/5cube.svg"
1,239170,"https://upload.wikimedia.org/wikipedia/commons/c/ca/A_scene_of_daily_life_on_the_Golden_Horn.jpg"
1,241767,"https://upload.wikimedia.org/wikipedia/commons/c/cb/Stadtsparkasse_M%C3%BCnchen_-_Geldautomat_und_Kontoauszugsdrucker_im_Klinikum_Bogenhausen.JPG"
1,267672,"https://upload.wikimedia.org/wikipedia/commons/c/cb/US_Navy_030517-N-0106C-001_Military_dependents_from_around_Oahu_participate_in_the_America%27s_Armed_Forces_Kids_Run.jpg"
1,242469,"https://upload.wikimedia.org/wikipedia/commons/c/cc/Gabbro.jpg"
1,241780,"https://upload.wikimedia.org/wikipedia/commons/c/cc/Radar_gun.jpg"
1,218232,"https://upload.wikimedia.org/wikipedia/commons/d/d0/FA-18_Hornet_breaking_sound_barrier_%287_July_1999%29.jpg"
1,244817,"https://upload.wikimedia.org/wikipedia/commons/d/d2/Basal_cell_carcinoma,_nodular.jpg"
1,262255,"https://upload.wikimedia.org/wikipedia/commons/d/d7/CavalierisPrinciple.jpg"
1,262233,"https://upload.wikimedia.org/wikipedia/commons/d/d7/Net_of_triangular_prism.svg"
1,241182,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Onufriyenko_Exp4_3.jpg"
1,262355,"https://upload.wikimedia.org/wikipedia/commons/d/de/World_population_pie_chart.JPG"
1,216350,"https://upload.wikimedia.org/wikipedia/commons/d/df/Scat_Trak_1300D.JPEG"
1,242199,"https://upload.wikimedia.org/wikipedia/commons/e/e1/Onychomycosis_due_to_Trychophyton_rubrum,_right_and_left_great_toe_PHIL_579_lores.jpg"
1,241878,"https://upload.wikimedia.org/wikipedia/commons/e/e2/Burkes_Outlet_Store.jpg"
1,241761,"https://upload.wikimedia.org/wikipedia/commons/e/e9/TJ_Eggs.jpg"
1,241885,"https://upload.wikimedia.org/wikipedia/commons/e/ee/US_effective_tax_rates.png"
1,244817,"https://upload.wikimedia.org/wikipedia/commons/e/ef/Melanoma1.jpg"
1,241756,"https://upload.wikimedia.org/wikipedia/commons/f/f1/Arco_3076_receipt_%282003-09-16%29.jpg"
1,241766,"https://upload.wikimedia.org/wikipedia/commons/f/f5/Graduated_Cylinder_low_form_250ml.svg"
1,241543,"https://upload.wikimedia.org/wikipedia/commons/f/f7/Road_Closed_500_Feet_sign.svg"
1,291418,"https://upload.wikimedia.org/wikipedia/commons/f/f8/Oslo_Zoological_Museum_-_IMG_9062.jpg"
1,241856,"https://upload.wikimedia.org/wikipedia/commons/f/f9/Percent_18e.svg"
1,81116,"https://upload.wikimedia.org/wikipedia/commons/f/fa/Bunsen_Robert.jpg"
1,241778,"https://upload.wikimedia.org/wikipedia/commons/f/fa/HI6I0340.JPG"
1,244813,"https://upload.wikimedia.org/wikipedia/commons/f/fc/Carpal_tunnel_splint.jpg"
1,259873,"https://upload.wikimedia.org/wikipedia/commons/f/fc/Election_MG_3455.JPG"
1,241785,"https://upload.wikimedia.org/wikipedia/commons/f/fc/Foodtown%2C_Auckland_Central_grocery_aisles.JPG"
1,244641,"https://upload.wikimedia.org/wikipedia/commons/f/fc/Soma-cube-disassembled.jpg"
1,85961,"https://upload.wikimedia.org/wikipedia/commons/f/ff/Grimm.jpg"
1,241858,"https://upload.wikimedia.org/wikipedia/commons/f/ff/Imported_Crude_Oil_as_a_Percent_of_US_Consumption_1950-2003.jpg"
1,88196,"https://upload.wikimedia.org/wikipedia/commons/f/ff/Wernher_von_Braun.jpg"
1,71328,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Russian_Imperial_Family_1911.jpg/800px-Russian_Imperial_Family_1911.jpg"
1,240473,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Library_floor.jpg/640px-Library_floor.jpg"
1,220247,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/STS115_Atlantis_undock_ISS.jpg/640px-STS115_Atlantis_undock_ISS.jpg"
1,291451,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Herpes_labialis_-_opryszczka_wargowa.jpg/120px-Herpes_labialis_-_opryszczka_wargowa.jpg"
1,241271,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Kepler11.png/799px-Kepler11.png"
1,290122,"https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Iron_Bridge.JPG/800px-Iron_Bridge.JPG"
1,241170,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Aerogel_nasa.jpg/479px-Aerogel_nasa.jpg"
1,241170,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Jules_Verne_Automated_Transfer_Vehicle_re-enters_Earth%27s_atmosphere.jpg/640px-Jules_Verne_Automated_Transfer_Vehicle_re-enters_Earth%27s_atmosphere.jpg"
1,220237,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/EwigKal.jpg/427px-EwigKal.jpg"
1,241315,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Blackball_kick_shot.jpg/640px-Blackball_kick_shot.jpg"
1,239468,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/LOC_Main_Reading_Room_Highsmith.jpg/640px-LOC_Main_Reading_Room_Highsmith.jpg"
1,241177,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Computer_class.jpg/640px-Computer_class.jpg"
1,240470,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Shearwater_Library.jpg/640px-Shearwater_Library.jpg"
1,220247,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Apollo_11_lunar_module.jpg/497px-Apollo_11_lunar_module.jpg"
1,239462,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Post0143_-_Flickr_-_NOAA_Photo_Library.jpg/1024px-Post0143_-_Flickr_-_NOAA_Photo_Library.jpg"
1,71874,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Parc_Montsouris_-_Paris.JPG/800px-Parc_Montsouris_-_Paris.JPG"
1,220242,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Nasa_space_elev.jpg/480px-Nasa_space_elev.jpg"
1,220242,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Eastern_seaboard_at_Night.jpg/640px-Eastern_seaboard_at_Night.jpg"
1,220247,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Apollo_15_flag%2C_rover%2C_LM%2C_Irwin.jpg/480px-Apollo_15_flag%2C_rover%2C_LM%2C_Irwin.jpg"
1,304126,"https://upload.wikimedia.org/wikipedia/en/8/82/Constitution-usa-thomas-paine.png"
1,70344,"https://uregina.ca/%7Elaninstit/HotPot/French/Elementaire/exercises/A/a023.htm"
1,65736,"https://uregina.ca/%7Elaninstit/HotPot/French/Elementaire/exercises/V/v063.htm"
1,295083,"https://us.etrade.com/what-we-offer/investment-choices/stocks"
1,61923,"https://usa.usembassy.de/etexts/oecon/chap3.htm"
1,80627,"https://usa.usembassy.de/garelations.htm"
1,130852,"https://usatoday30.usatoday.com/news/education/2010-08-04-filesharing04_st_n.htm"
1,69124,"https://usatoday30.usatoday.com/sports/baseball/2003-07-28-cover-tommy-john_x.htm"
1,116064,"https://usatoday30.usatoday.com/weather/whumdef.htm"
1,212691,"https://user.services.openoffice.org/en/forum/viewtopic.php?f=10&amp;t=11306"
1,212675,"https://user.services.openoffice.org/en/forum/viewtopic.php?f=10&amp;t=510"
1,212512,"https://user.services.openoffice.org/en/forum/viewtopic.php?f=13&amp;t=41538"
1,210712,"https://user.services.openoffice.org/en/forum/viewtopic.php?f=20&amp;t=29074"
1,212513,"https://user.services.openoffice.org/en/forum/viewtopic.php?f=39&amp;t=21242"
